MAE,RMSE,WAPE,sMAPE,dataset,fold,model,WAPE_CI_low,WAPE_CI_high,flows,rows,step_minutes,lookback_steps,horizon_steps,train_windows,val_windows,test_windows,constant_flows,ensemble_weights,train_summary
49001.41015625,894124.3125,197.96188354492188,67.60933685302734,GEANT,1,SCALE-TM neural ensemble,13.96839262499127,766.9733969403279,529,2880,15,24,4,225354,37559,38088,16,"{""All-flow WRTCN"": 0.30000001192092896, ""Damped persistence"": 0.6000000238418579, ""TimesNet-Small"": 0.10000000149011612}",{}
45332.59765625,822453.0,183.14016723632812,71.13467407226562,GEANT,1,SCALE-TM no-WRTCN ensemble,15.441571681154269,695.6398842828063,529,2880,15,24,4,225354,37559,38088,16,"{""Damped persistence"": 0.6000000238418579, ""N-BEATS-Small"": 0.10000000149011612, ""TimesNet-Small"": 0.30000001192092896}",{}
38127.23828125,687815.375,154.03106689453125,71.71693420410156,GEANT,1,Uniform candidate ensemble,17.787906106864465,527.4384482498272,529,2880,15,24,4,225354,37559,38088,16,"{""All-flow WRTCN"": 0.1, ""DLinear"": 0.1, ""Damped persistence"": 0.1, ""GraphAttention-Small"": 0.1, ""N-BEATS-Small"": 0.1, ""N-HiTS-Small"": 0.1, ""NLinear"": 0.1, ""PatchLinear"": 0.1, ""PatchTST-Small"": 0.1, ""TimesNet-Small"": 0.1}",{}
2861.036865234375,13369.59765625,20.09640121459961,57.10190963745117,GEANT,2,NLinear,17.71009375704881,22.776360895908788,529,2880,15,24,4,262913,38088,38088,14,{},{}
3973.544677734375,15674.44921875,27.91084098815918,78.9595947265625,GEANT,2,DLinear,25.649149429530755,30.505719580002832,529,2880,15,24,4,262913,38088,38088,14,{},{}
3971.631591796875,15657.744140625,27.897401809692383,78.96070861816406,GEANT,2,PatchLinear,25.612558127357783,30.496741159436557,529,2880,15,24,4,262913,38088,38088,14,{},{}
2609.2900390625,13985.5302734375,18.328088760375977,53.51200866699219,GEANT,2,Damped persistence,15.319740463483406,22.34402563268628,529,2880,15,24,4,262913,38088,38088,14,{},{}
2704.3427734375,15444.2685546875,18.99575424194336,54.31031036376953,GEANT,2,Persistence,15.766682051371847,22.96063402281653,529,2880,15,24,4,262913,38088,38088,14,{},{}
4354.248046875,17270.205078125,30.584964752197266,72.51078033447266,GEANT,2,Seasonal naive,27.861974901530004,33.243822701837054,529,2880,15,24,4,262913,38088,38088,14,{},{}
2935.742919921875,15017.9140625,20.62114715576172,73.20659637451172,GEANT,2,PatchTST-Small,17.924022384870888,24.648905927650226,529,2880,15,24,4,262913,38088,38088,14,{},"{""best_val_huber"": 480.9220275878906, ""epochs_run"": 2.0, ""final_train_huber"": 0.131240337131335}"
2738.45751953125,14861.736328125,19.235382080078125,72.30241394042969,GEANT,2,N-BEATS-Small,16.588142455431363,22.611918536556345,529,2880,15,24,4,262913,38088,38088,14,{},"{""best_val_huber"": 136.47067260742188, ""epochs_run"": 2.0, ""final_train_huber"": 0.12776997841008395}"
2756.21435546875,14741.564453125,19.360109329223633,72.36219787597656,GEANT,2,TimesNet-Small,16.562467938349727,23.125992491291075,529,2880,15,24,4,262913,38088,38088,14,{},"{""best_val_huber"": 480.88299560546875, ""epochs_run"": 2.0, ""final_train_huber"": 0.1318596031412065}"
2841.518310546875,14781.8154296875,19.959299087524414,72.69706726074219,GEANT,2,N-HiTS-Small,17.058487506244497,23.847147189611945,529,2880,15,24,4,262913,38088,38088,14,{},"{""best_val_huber"": 138.443603515625, ""epochs_run"": 2.0, ""final_train_huber"": 0.12797228489389303}"
2625.8759765625,14784.0283203125,18.444591522216797,71.11470794677734,GEANT,2,All-flow WRTCN,15.3339241058619,22.650177926144806,529,2880,15,24,4,262913,38088,38088,14,{},"{""best_val_huber"": 480.8904113769531, ""epochs_run"": 2.0, ""final_train_huber"": 0.12742516536234708}"
3173.803466796875,15941.8427734375,22.293325424194336,81.31382751464844,GEANT,2,GraphAttention-Small,18.95158497332609,26.486933980022485,529,2880,15,24,4,262913,38088,38088,14,{},"{""best_val_huber"": 480.93695068359375, ""epochs_run"": 2.0, ""final_train_huber"": 0.16037202124264638}"
2753.780029296875,14803.8671875,19.3430118560791,72.08676147460938,GEANT,2,SCALE-TM neural ensemble,16.56311882062679,22.80718704259365,529,2880,15,24,4,262913,38088,38088,14,"{""N-BEATS-Small"": 0.699999988079071, ""N-HiTS-Small"": 0.30000001192092896}",{}
2753.780029296875,14803.8671875,19.3430118560791,72.08676147460938,GEANT,2,SCALE-TM no-WRTCN ensemble,16.447946220175417,22.579630672878046,529,2880,15,24,4,262913,38088,38088,14,"{""N-BEATS-Small"": 0.699999988079071, ""N-HiTS-Small"": 0.30000001192092896}",{}
2854.179931640625,14125.3701171875,20.048236846923828,72.76900482177734,GEANT,2,Uniform candidate ensemble,17.290895001765605,23.95480067950241,529,2880,15,24,4,262913,38088,38088,14,"{""All-flow WRTCN"": 0.1, ""DLinear"": 0.1, ""Damped persistence"": 0.1, ""GraphAttention-Small"": 0.1, ""N-BEATS-Small"": 0.1, ""N-HiTS-Small"": 0.1, ""NLinear"": 0.1, ""PatchLinear"": 0.1, ""PatchTST-Small"": 0.1, ""TimesNet-Small"": 0.1}",{}
3049.29541015625,9994.720703125,18.867904663085938,57.295902252197266,GEANT,3,NLinear,17.92113680806666,19.85735459128725,529,2880,15,24,4,301530,38088,38088,12,{},{}
4304.18603515625,13322.607421875,26.632699966430664,78.50728607177734,GEANT,3,DLinear,25.876487261944554,27.47651921923,529,2880,15,24,4,301530,38088,38088,12,{},{}
4304.88623046875,13325.6875,26.637033462524414,78.5230484008789,GEANT,3,PatchLinear,25.806530132135705,27.39635206385932,529,2880,15,24,4,301530,38088,38088,12,{},{}
2340.55078125,7800.27099609375,14.482455253601074,50.4859619140625,GEANT,3,Damped persistence,13.98552130650447,14.975816139680765,529,2880,15,24,4,301530,38088,38088,12,{},{}
2357.9052734375,7916.0771484375,14.589838981628418,50.794471740722656,GEANT,3,Persistence,14.074977224111509,15.089284192794107,529,2880,15,24,4,301530,38088,38088,12,{},{}
4449.1357421875,17481.8515625,27.52959442138672,67.92283630371094,GEANT,3,Seasonal naive,25.70871469626519,29.22239612410339,529,2880,15,24,4,301530,38088,38088,12,{},{}
2831.54638671875,9077.8125,17.520553588867188,74.26618957519531,GEANT,3,PatchTST-Small,16.84764680602413,18.24839897047346,529,2880,15,24,4,301530,38088,38088,12,{},"{""best_val_huber"": 0.12917500734329224, ""epochs_run"": 2.0, ""final_train_huber"": 0.12200842212166703}"
2768.597412109375,9174.3818359375,17.13104820251465,71.12394714355469,GEANT,3,N-BEATS-Small,16.4990222345876,17.88420947316845,529,2880,15,24,4,301530,38088,38088,12,{},"{""best_val_huber"": 0.12657886743545532, ""epochs_run"": 2.0, ""final_train_huber"": 0.11342909394720199}"
3517.42626953125,9197.9658203125,21.764522552490234,75.08548736572266,GEANT,3,TimesNet-Small,20.994943502647867,22.45663578885785,529,2880,15,24,4,301530,38088,38088,12,{},"{""best_val_huber"": 0.12903371453285217, ""epochs_run"": 2.0, ""final_train_huber"": 0.12011619654742892}"
2732.15087890625,8823.220703125,16.90553092956543,72.49388885498047,GEANT,3,N-HiTS-Small,16.15243140225786,17.496421199920306,529,2880,15,24,4,301530,38088,38088,12,{},"{""best_val_huber"": 0.12570640444755554, ""epochs_run"": 2.0, ""final_train_huber"": 0.11368607202916621}"
3522.3828125,12388.1416015625,21.79519271850586,75.51737213134766,GEANT,3,All-flow WRTCN,21.180315192840624,22.388952172505004,529,2880,15,24,4,301530,38088,38088,12,{},"{""best_val_huber"": 0.12685248255729675, ""epochs_run"": 2.0, ""final_train_huber"": 0.11843215907165211}"
9710.8876953125,27486.83984375,60.08735275268555,99.51722717285156,GEANT,3,GraphAttention-Small,54.98932938706515,66.653195161149,529,2880,15,24,4,301530,38088,38088,12,{},"{""best_val_huber"": 0.1582898646593094, ""epochs_run"": 2.0, ""final_train_huber"": 0.15436519462811318}"
2374.08349609375,7650.138671875,14.68994426727295,66.46864318847656,GEANT,3,SCALE-TM neural ensemble,14.250379649135693,15.235057546881055,529,2880,15,24,4,301530,38088,38088,12,"{""All-flow WRTCN"": 0.10000000149011612, ""Damped persistence"": 0.699999988079071, ""N-HiTS-Small"": 0.10000000149011612, ""TimesNet-Small"": 0.10000000149011612}",{}
2320.54052734375,7667.55615234375,14.358641624450684,65.66643524169922,GEANT,3,SCALE-TM no-WRTCN ensemble,13.806238764110617,14.931981509444364,529,2880,15,24,4,301530,38088,38088,12,"{""Damped persistence"": 0.800000011920929, ""N-BEATS-Small"": 0.10000000149011612, ""N-HiTS-Small"": 0.10000000149011612}",{}
3031.429443359375,9051.390625,18.757356643676758,74.5675048828125,GEANT,3,Uniform candidate ensemble,18.01327399350144,19.52768583236726,529,2880,15,24,4,301530,38088,38088,12,"{""All-flow WRTCN"": 0.1, ""DLinear"": 0.1, ""Damped persistence"": 0.1, ""GraphAttention-Small"": 0.1, ""N-BEATS-Small"": 0.1, ""N-HiTS-Small"": 0.1, ""NLinear"": 0.1, ""PatchLinear"": 0.1, ""PatchTST-Small"": 0.1, ""TimesNet-Small"": 0.1}",{}
